Format Version,1.0,
Take Name,TrunkStability_DS_MOCAP_Raw_9,
Capture Frame Rate,1920.00,
Export Frame Rate,120.00,
Capture Start Time,09 Aug 2021 09:22:57 -0400,
Total Frames In Take,1605,
Total Exported Frames,25680,
Coordinate Space,Local,
Device Name,NIDAQ USB-6343 (BNC) 31369206,
Device Type,1,
Device Channel Count,10,
Mocap Rate,120.00,
Mocap Rate Multiple,16.00

MocapFrame, MocapTime, DeviceFrame,ESR,ESL,IntOblR,IntOblL,LatR,LatL,AbsR,AbsL,ExtOblR,ExtOblL
906,7.550000,14506,0.011772,-0.014837,0.021299,0.018343,0.015715,-0.006624,-0.029949,0.022613,0.000603,0.003231
906,7.550000,14507,0.020642,0.004874,0.015715,0.020642,0.010458,0.000603,-0.027978,0.022942,-0.006953,-0.003339
906,7.550000,14508,0.019985,0.008487,0.017686,0.021299,0.010130,-0.005967,-0.026335,0.025899,-0.007610,0.002574
906,7.550000,14509,0.025899,0.004217,0.009473,0.020314,0.012429,-0.008596,-0.026335,0.024585,0.019328,0.014072
906,7.550000,14510,0.040682,0.004874,0.009801,0.020971,0.003560,-0.006624,-0.026664,0.026227,0.012758,0.018671
906,7.550000,14511,0.055794,-0.002682,0.006188,0.016372,0.012758,-0.004653,-0.031592,0.028855,0.015058,0.021628
907,7.558333,14512,0.043310,-0.012538,0.001588,0.020642,0.013415,-0.003668,-0.028964,0.027870,0.010130,0.011115
907,7.558333,14513,0.030498,-0.026993,-0.004325,0.024256,0.013744,-0.004653,-0.034877,0.024913,0.017029,0.019985
907,7.558333,14514,0.018014,-0.026993,-0.001697,0.024256,0.010130,-0.008596,-0.035534,0.022942,0.026884,0.030498
907,7.558333,14515,0.012758,-0.022393,0.001917,0.030169,0.005202,-0.006624,-0.033563,0.020314,0.019657,0.029841
907,7.558333,14516,0.011772,-0.020094,0.009801,0.028198,0.004217,-0.009253,-0.030935,0.022613,0.023270,0.029841
907,7.558333,14517,0.011772,-0.010895,0.009473,0.026556,0.007502,-0.008596,-0.032906,0.029184,0.028198,0.036411
907,7.558333,14518,0.019000,0.004874,0.005531,0.022613,0.014729,-0.006953,-0.030935,0.020314,0.014072,0.073205
907,7.558333,14519,0.014401,0.013086,0.010787,0.017686,0.015058,-0.001368,-0.031920,0.021956,0.033783,0.035426
907,7.558333,14520,0.007830,0.009144,0.005859,0.024585,0.014072,0.009801,-0.030278,0.022285,0.035097,0.041667
907,7.558333,14521,-0.001368,-0.001368,0.002245,0.022942,0.019985,0.007830,-0.029621,0.024256,0.016700,0.051851
907,7.558333,14522,-0.018780,-0.009581,0.000931,0.018014,0.014401,0.009801,-0.026664,0.026227,0.012758,0.053165
907,7.558333,14523,-0.043418,-0.022065,0.011115,0.011772,0.016043,0.012758,-0.028307,0.021956,0.017686,0.076162
907,7.558333,14524,-0.057873,-0.024364,0.021299,0.009473,0.015715,0.017686,-0.026993,0.021299,0.028855,0.036083
907,7.558333,14525,-0.055902,-0.008596,0.035426,0.003560,0.000931,0.028198,-0.027650,0.025242,0.014729,0.046595
907,7.558333,14526,-0.048018,0.011115,0.045938,-0.000383,0.004874,0.014729,-0.030278,0.032797,0.038382,0.048238
907,7.558333,14527,-0.040790,0.016372,0.050209,0.001260,0.004545,0.013086,-0.024693,0.031483,0.030826,0.041996
908,7.566667,14528,-0.048346,-0.021079,0.049552,0.015058,0.000603,0.012758,-0.028964,0.023928,0.027541,0.029512
908,7.566667,14529,-0.060830,-0.046703,0.052837,0.010130,0.008159,0.013744,-0.029621,0.021956,0.023928,0.021956
908,7.566667,14530,-0.063458,-0.059516,0.051851,0.015715,0.000274,0.007830,-0.020422,0.021299,0.017357,0.018014
908,7.566667,14531,-0.056887,-0.053931,0.049880,0.016043,0.001260,0.008159,-0.029292,0.019657,0.022285,0.022613
908,7.566667,14532,-0.047032,-0.046046,0.050866,0.018343,0.002902,0.010130,-0.029292,0.019000,-0.002025,0.044953
908,7.566667,14533,-0.037177,-0.039148,0.047909,0.024913,-0.001697,0.008816,-0.027321,0.018343,0.003560,0.025242
908,7.566667,14534,-0.026335,-0.028635,0.053494,0.021628,0.001588,-0.002025,-0.027650,0.020314,0.006516,-0.000383
908,7.566667,14535,-0.019108,-0.017137,0.048895,0.025899,0.002245,-0.002682,-0.025678,0.019985,0.007830,-0.002354
908,7.566667,14536,-0.009253,-0.003668,0.040682,0.027870,0.002245,-0.004325,-0.026993,0.019000,-0.002354,0.002574
908,7.566667,14537,-0.000711,-0.007939,0.041667,0.030498,-0.002354,-0.007282,-0.030606,0.021628,0.007502,-0.020422
908,7.566667,14538,0.003888,-0.003996,0.027870,0.031483,-0.004325,-0.010567,-0.029292,0.019657,0.009473,0.014072
908,7.566667,14539,0.005859,-0.009910,0.026556,0.032797,-0.006296,-0.020422,-0.026664,0.021299,0.000603,-0.007939
908,7.566667,14540,0.004874,-0.011881,0.025242,0.031812,-0.007282,-0.004325,-0.036191,0.023270,0.003560,0.008487
908,7.566667,14541,0.002574,-0.003668,0.024913,0.034769,-0.004653,-0.008924,-0.030278,0.024913,-0.007939,0.010787
908,7.566667,14542,0.002902,-0.006953,0.027213,0.039039,-0.004982,-0.006624,-0.030935,0.022613,0.041667,-0.002354
908,7.566667,14543,0.003888,0.000274,0.017686,0.035754,-0.001697,-0.007939,-0.028964,0.022942,0.026227,0.037068
909,7.575000,14544,0.001588,0.008159,0.015386,0.035426,-0.003339,-0.013852,-0.029292,0.023599,0.015386,0.024256
909,7.575000,14545,0.008816,0.015058,0.012758,0.034440,-0.008267,0.001917,-0.026335,0.029184,-0.000383,0.012101
909,7.575000,14546,0.010458,0.023270,0.012758,0.030498,-0.005639,0.002574,-0.031592,0.025570,0.011115,0.019985
909,7.575000,14547,0.016043,0.018014,0.011115,0.030826,-0.004982,-0.000054,-0.029621,0.021956,0.012758,0.023928
909,7.575000,14548,0.013415,0.015058,0.008159,0.030498,0.003231,-0.003339,-0.029292,0.021628,0.024256,0.025242
909,7.575000,14549,0.000931,0.012429,0.012101,0.035426,0.001917,-0.010238,-0.028635,0.026227,0.019657,0.019985
909,7.575000,14550,0.022613,0.009801,0.017029,0.037068,0.005859,-0.013195,-0.028964,0.022942,0.032140,0.035426
909,7.575000,14551,0.012101,0.011772,0.020642,0.039368,0.003888,-0.009581,-0.029621,0.022285,0.049880,0.041339
909,7.575000,14552,0.012429,0.017029,0.017686,0.041667,-0.002682,-0.009253,-0.029949,0.024913,0.044624,0.027870
909,7.575000,14553,0.012758,0.019657,0.016372,0.036083,-0.008267,-0.008267,-0.030935,0.022942,0.043967,0.057436
909,7.575000,14554,0.014729,0.017357,0.017029,0.037397,-0.005639,-0.011552,-0.028964,0.018671,0.039696,0.056779
909,7.575000,14555,0.019328,0.008816,0.017357,0.037068,-0.004325,-0.003339,-0.030278,0.013086,0.025570,0.045610
909,7.575000,14556,0.017029,0.012429,0.008816,0.041010,-0.003996,-0.004325,-0.033234,0.020971,0.023928,0.045610
909,7.575000,14557,0.014072,0.005859,0.009801,0.038054,-0.000383,-0.006624,-0.032577,0.019328,0.028198,0.044296
909,7.575000,14558,0.016700,0.011772,0.010787,0.031483,-0.002682,-0.001368,-0.036191,0.023599,0.023928,0.035426
909,7.575000,14559,0.015715,0.015715,0.012101,0.029512,-0.004982,-0.004982,-0.029292,0.022285,0.020314,0.033783
910,7.583333,14560,0.018671,0.014401,0.014729,0.021956,0.001260,-0.001368,-0.025678,0.018343,0.008487,0.017029
910,7.583333,14561,0.009801,0.014072,0.018014,0.020971,0.004217,-0.003996,-0.026664,0.025570,0.011772,0.021299
910,7.583333,14562,0.008816,0.001917,0.011444,0.021956,0.011444,-0.008267,-0.025350,0.026227,0.020642,0.025242
910,7.583333,14563,0.006845,0.000274,0.014072,0.020971,0.012429,-0.006296,-0.028964,0.027541,0.010787,0.026227
910,7.583333,14564,-0.000711,-0.001040,0.009473,0.020314,0.018014,-0.006953,-0.033234,0.026884,0.034769,0.019328
910,7.583333,14565,0.008159,-0.009581,0.009801,0.017029,0.020642,-0.006624,-0.027650,0.026227,0.019657,0.018014
910,7.583333,14566,0.007830,-0.017466,0.004545,0.009473,0.016372,-0.008924,-0.026664,0.025570,0.020971,0.013744
910,7.583333,14567,0.007830,-0.019437,0.016372,-0.002682,0.012101,-0.005967,-0.026664,0.029512,0.017029,0.013415
910,7.583333,14568,0.012429,-0.012209,0.017686,0.001588,0.010130,0.005531,-0.026993,0.029512,0.005531,0.011115
910,7.583333,14569,0.025242,-0.002025,0.022942,0.000274,0.015058,0.002574,-0.025350,0.028855,0.006516,0.009801
910,7.583333,14570,0.020642,0.003888,0.020642,0.005531,0.017029,0.003888,-0.026007,0.028198,-0.014837,0.009144
910,7.583333,14571,0.017029,0.011772,0.010130,0.015386,0.017357,0.007502,-0.024364,0.029841,0.006845,0.015058
910,7.583333,14572,0.012429,0.009801,0.014072,0.022613,0.022613,0.010787,-0.025350,0.029184,-0.003668,0.014072
910,7.583333,14573,0.010130,0.008487,0.014072,0.025570,0.025242,0.011444,-0.038819,0.026884,0.014072,0.018671
910,7.583333,14574,0.012758,0.007173,0.012758,0.024913,0.027870,0.008159,-0.027978,0.025570,0.023928,0.026556
910,7.583333,14575,0.010787,-0.000711,0.014401,0.026227,0.021956,0.008159,-0.028964,0.024585,0.002902,0.026556
911,7.591667,14576,0.006188,0.000274,0.017357,0.022613,0.019657,0.004217,-0.025021,0.027541,0.014401,0.030498
911,7.591667,14577,0.005202,-0.008596,0.018014,0.034440,0.017029,0.002574,-0.022065,0.024256,0.013744,0.021956
911,7.591667,14578,0.005202,-0.013852,0.016372,0.034769,0.020971,0.004874,-0.027650,0.023599,0.012758,0.027213
911,7.591667,14579,-0.006624,-0.013852,0.017029,0.038382,0.019328,0.006188,-0.029949,0.030826,0.028855,0.035754
911,7.591667,14580,-0.000054,-0.015494,0.011444,0.035426,0.018671,0.006188,-0.027650,0.021956,0.023270,0.057436
911,7.591667,14581,-0.005967,-0.017466,0.017357,0.035426,0.012758,0.009144,-0.029292,0.022613,0.025899,0.025242
911,7.591667,14582,-0.006624,-0.016151,0.021628,0.032797,0.006516,0.016043,-0.028635,0.021956,0.037397,0.035426
911,7.591667,14583,-0.007282,-0.018780,0.023270,0.039696,0.003888,0.006188,-0.021736,0.020642,0.044624,0.041667
911,7.591667,14584,-0.008267,-0.025678,0.020971,0.046924,0.000603,0.009473,-0.031263,0.019328,0.041667,0.043967
911,7.591667,14585,-0.009253,-0.023379,0.021956,0.046267,0.001260,0.006516,-0.032906,0.019000,0.023599,0.066306
911,7.591667,14586,-0.012209,-0.019765,0.017029,0.046595,-0.001368,0.004874,-0.033563,0.021628,0.027541,0.040353
911,7.591667,14587,-0.008267,-0.014837,0.017029,0.042981,0.000603,0.008159,-0.033234,0.017357,0.035426,0.040353
911,7.591667,14588,-0.002682,-0.012209,0.014401,0.042653,0.005202,-0.001697,-0.033563,0.020642,0.030498,0.038382
911,7.591667,14589,0.003560,-0.010238,0.017029,0.038054,0.009144,-0.004325,-0.033891,0.020642,0.058093,0.035754
911,7.591667,14590,0.005531,-0.012866,0.029184,0.026227,0.008816,-0.008267,-0.031263,0.024585,0.010458,0.032469
911,7.591667,14591,-0.003668,-0.013195,0.019985,0.016043,0.005859,-0.008267,-0.029949,0.024585,0.017686,0.033783
912,7.600000,14592,-0.001368,-0.020094,0.025570,0.008816,0.010130,-0.016808,-0.028307,0.024256,0.021956,0.022285
912,7.600000,14593,-0.000054,-0.024364,0.023599,0.009144,0.003231,-0.009253,-0.026664,0.029184,0.018343,0.027870
912,7.600000,14594,-0.001368,-0.020422,0.023270,0.000603,0.000274,-0.008596,-0.025021,0.030169,-0.007282,0.031812
912,7.600000,14595,-0.001697,-0.034877,0.020314,-0.007939,-0.000711,-0.010895,-0.022393,0.028198,0.019657,0.038054
912,7.600000,14596,-0.009581,-0.033563,0.017029,-0.005639,-0.009253,-0.007939,-0.022065,0.030169,0.016700,0.020314
912,7.600000,14597,-0.014837,-0.034220,0.016372,-0.009253,0.009473,-0.004325,-0.026007,0.031483,0.013744,0.021956
912,7.600000,14598,-0.015823,-0.036519,0.014401,-0.007939,0.006188,-0.005967,-0.021079,0.028527,0.012429,0.019985
912,7.600000,14599,-0.016808,-0.041447,0.015715,-0.018123,0.008159,-0.007939,-0.023379,0.025570,-0.009253,0.008816
912,7.600000,14600,-0.012538,-0.048346,0.018343,-0.019765,0.009801,-0.009581,-0.024693,0.023270,0.003888,0.017029
912,7.600000,14601,-0.011224,-0.039805,0.016700,-0.008924,0.014729,-0.019108,-0.024364,0.020642,0.000603,-0.002354
912,7.600000,14602,-0.005310,-0.027978,0.019000,-0.009253,0.014729,-0.009910,-0.021079,0.022613,-0.008267,-0.000383
912,7.600000,14603,-0.005310,-0.014509,0.016372,0.000603,0.012758,-0.009910,-0.025021,0.025242,0.027870,-0.003668
912,7.600000,14604,-0.009581,-0.014837,0.014072,0.006845,0.015386,-0.011881,-0.022722,0.025242,0.020642,-0.011552
912,7.600000,14605,-0.007610,-0.012209,0.015386,0.011772,0.008159,-0.012209,-0.023379,0.028527,0.011115,0.004545
912,7.600000,14606,-0.005639,-0.000711,0.015058,0.014401,0.021956,-0.011881,-0.025350,0.027870,0.012429,0.016043
912,7.600000,14607,0.008487,0.005859,0.014072,0.020314,0.015058,-0.007610,-0.023050,0.021956,0.014401,0.019000
913,7.608333,14608,0.014729,0.001260,0.018671,0.021956,0.017357,-0.004982,-0.027650,0.014072,0.008487,0.006845
913,7.608333,14609,0.020314,0.011115,0.025899,0.025899,0.018343,-0.006624,-0.029292,0.018671,0.007502,0.021628
913,7.608333,14610,0.026227,0.004874,0.021628,0.028198,0.018014,-0.009581,-0.028635,0.018014,0.007830,0.026884
913,7.608333,14611,0.013744,0.003888,0.021956,0.025570,0.009473,-0.007610,-0.030606,0.020971,0.013086,0.027541
913,7.608333,14612,-0.002682,0.002245,0.020642,0.024913,0.007830,-0.006296,-0.030935,0.024585,0.027541,0.023270
913,7.608333,14613,-0.002354,0.001588,0.020314,0.022285,0.011444,0.001588,-0.027650,0.014729,0.012101,0.024585
913,7.608333,14614,0.001588,0.004217,0.020971,0.027870,0.008159,0.006516,-0.031263,0.021956,0.028198,0.013415
913,7.608333,14615,0.007502,0.005202,0.022285,0.025899,0.010458,0.004874,-0.029292,0.018014,0.026227,0.050866
913,7.608333,14616,0.005859,0.002902,0.022285,0.029184,0.005859,0.002902,-0.030606,0.018671,0.024913,0.031812
913,7.608333,14617,-0.005639,0.003231,0.019000,0.027213,0.007830,0.016372,-0.038819,0.020314,0.027870,0.049223
913,7.608333,14618,0.001260,0.005531,0.022613,0.026884,0.010130,0.015386,-0.031592,0.021628,0.012101,0.049223
913,7.608333,14619,-0.000711,-0.001368,0.016043,0.029841,0.007830,0.018343,-0.032906,0.019328,0.052508,0.027870
913,7.608333,14620,-0.001697,-0.004325,0.021628,0.030826,0.001588,0.016700,-0.035862,0.020971,0.038382,0.052508
913,7.608333,14621,0.002902,-0.003996,0.021628,0.033126,0.005202,0.006516,-0.031920,0.020971,0.031483,0.035426
913,7.608333,14622,0.013086,-0.000711,0.023928,0.029512,0.001588,0.009801,-0.029949,0.019328,0.018343,0.025242
913,7.608333,14623,0.009144,0.006845,0.026227,0.025899,0.003560,0.003888,-0.029292,0.023599,-0.006296,0.030169
914,7.616667,14624,0.011772,0.013744,0.021956,0.026227,0.000603,-0.000711,-0.030606,0.023599,0.021299,0.027870
914,7.616667,14625,0.016043,0.014729,0.023599,0.025899,-0.002682,-0.002354,-0.029621,0.021299,0.003560,0.020314
914,7.616667,14626,0.022613,0.016700,0.016043,0.026884,-0.001697,-0.008267,-0.028964,0.022285,-0.003339,0.047909
914,7.616667,14627,0.018343,0.015058,0.019328,0.025899,-0.001040,-0.007610,-0.032249,0.032469,0.012101,0.019985
914,7.616667,14628,0.019657,0.014072,0.013086,0.024913,0.005202,-0.008596,-0.027978,0.022613,0.001917,0.031483
914,7.616667,14629,0.011772,0.011115,0.014072,0.026556,0.006188,-0.002682,-0.030935,0.024585,0.017686,-0.011552
914,7.616667,14630,0.010130,0.010130,0.012101,0.027541,0.006188,0.007173,-0.029292,0.020971,0.018671,0.000603
914,7.616667,14631,0.017357,0.013086,0.011444,0.031483,0.013415,-0.001697,-0.027650,0.019657,0.015715,-0.008267
914,7.616667,14632,0.024913,0.015058,0.009144,0.032469,0.015715,-0.003668,-0.029949,0.020971,0.011772,0.001260
914,7.616667,14633,0.031812,0.022942,0.004217,0.033454,0.018671,-0.003011,-0.028307,0.017029,-0.007939,0.022613
914,7.616667,14634,0.032469,0.018671,0.011444,0.033126,0.016372,-0.001697,-0.026664,0.023270,0.003231,-0.025350
914,7.616667,14635,0.027541,0.012758,0.011772,0.031155,0.012758,0.007830,-0.025021,0.024913,0.004874,0.004874
914,7.616667,14636,0.016372,-0.001368,0.011772,0.031483,0.011444,-0.003011,-0.014509,0.028527,0.019328,-0.000711
914,7.616667,14637,-0.005310,-0.015823,0.013744,0.029512,0.012429,0.001588,-0.023707,0.029184,0.044624,0.011115
914,7.616667,14638,-0.027650,-0.029949,0.019657,0.025242,0.017357,0.001588,-0.023379,0.026227,-0.019437,0.035754
914,7.616667,14639,-0.035534,-0.030278,0.020971,0.021299,0.024585,0.003560,-0.025678,0.029841,0.004545,-0.006296
915,7.625000,14640,-0.035862,-0.025678,0.022613,0.022942,0.015386,0.011772,-0.026007,0.028527,0.007173,0.021956
915,7.625000,14641,-0.032249,-0.027978,0.023270,0.027213,0.016700,-0.001040,-0.028307,0.031155,0.032140,0.034769
915,7.625000,14642,-0.028635,-0.034548,0.019985,0.032140,0.009144,-0.002025,-0.028964,0.024913,0.060393,0.037068
915,7.625000,14643,-0.042433,-0.049989,0.020314,0.040025,0.003888,-0.005310,-0.028964,0.023270,0.012758,0.035426
915,7.625000,14644,-0.059187,-0.050974,0.025899,0.027870,0.009801,-0.001040,-0.029949,0.023928,0.028527,0.031483
915,7.625000,14645,-0.067071,-0.043747,0.032140,0.032140,0.001588,0.001588,-0.032906,0.023270,0.022285,0.045938
915,7.625000,14646,-0.051303,-0.038819,0.038711,0.028855,-0.000054,0.003231,-0.025350,0.011772,0.005531,0.042981
915,7.625000,14647,-0.045061,-0.029621,0.048895,0.028198,-0.002354,0.000931,-0.032577,0.021956,0.009144,0.042981
915,7.625000,14648,-0.025678,-0.013852,0.034769,0.036083,-0.010567,-0.004653,-0.030935,0.015058,0.009473,0.053822
915,7.625000,14649,-0.013523,-0.009581,0.034440,0.027213,-0.017466,-0.000711,-0.032577,0.015386,0.015386,0.053165
915,7.625000,14650,-0.015823,-0.015823,0.034769,0.031155,-0.015494,-0.010238,-0.032577,0.018343,0.016372,0.057436
915,7.625000,14651,-0.028635,-0.014180,0.029184,0.028855,-0.010895,-0.011552,-0.031592,0.023928,0.002574,0.060721
915,7.625000,14652,-0.029292,-0.026335,0.040353,0.028855,-0.007282,-0.011552,-0.033563,0.025899,0.019328,0.048566
915,7.625000,14653,-0.019108,-0.014509,0.031155,0.027541,-0.004653,-0.010567,-0.031592,0.025242,0.022285,0.064335
915,7.625000,14654,-0.001697,-0.009253,0.032140,0.029184,0.003560,-0.015494,-0.029621,0.021956,0.012101,0.051523
915,7.625000,14655,0.006188,-0.003339,0.029184,0.027541,0.002245,-0.005639,-0.028635,0.019657,0.006845,0.052508
916,7.633333,14656,0.010458,0.005859,0.029841,0.022942,0.011772,-0.001697,-0.027321,0.024585,-0.004982,0.045610
916,7.633333,14657,0.012758,-0.001040,0.030826,0.023599,0.011444,0.001260,-0.028964,0.019328,0.016043,0.024913
916,7.633333,14658,0.001260,0.004217,0.029841,0.022942,0.003231,0.003888,-0.030278,0.020642,0.008159,0.040025
916,7.633333,14659,-0.008924,-0.001040,0.027870,0.026227,0.002245,0.003231,-0.030278,0.020642,0.001917,0.027541
916,7.633333,14660,-0.016480,-0.007282,0.019985,0.029841,-0.002682,0.003560,-0.031592,0.024585,0.015058,0.017686
916,7.633333,14661,-0.011224,-0.011552,0.018014,0.031812,-0.000054,0.001588,-0.032249,0.017357,0.007502,0.014401
916,7.633333,14662,-0.003011,-0.010567,0.018014,0.022613,0.002902,0.000931,-0.032906,0.022942,0.006188,0.018343
916,7.633333,14663,0.002902,-0.008596,0.018343,0.037068,-0.003011,0.003888,-0.034220,0.023270,-0.001368,0.006188
916,7.633333,14664,0.004545,-0.005967,0.014729,0.028527,0.001917,0.006188,-0.027321,0.022613,-0.005967,0.002574
916,7.633333,14665,-0.004325,-0.003668,0.011444,0.029841,0.004874,0.006188,-0.037505,0.022285,0.013744,-0.000711
916,7.633333,14666,0.012429,0.003231,0.011444,0.029512,0.003888,0.007173,-0.031263,0.023270,0.001917,-0.004653
916,7.633333,14667,0.011115,0.003560,0.019328,0.026556,0.003560,0.003560,-0.033563,0.024256,0.005531,-0.009581
916,7.633333,14668,0.011772,0.001917,0.012758,0.029841,0.007173,0.001588,-0.030935,0.022613,0.012429,0.000274
916,7.633333,14669,0.013086,0.001917,0.012758,0.025570,0.002574,-0.000711,-0.028635,0.021299,0.010130,-0.000383
916,7.633333,14670,0.014072,-0.001040,0.009473,0.023599,0.004217,0.004545,-0.030606,0.015386,0.012758,-0.009253
916,7.633333,14671,0.011444,0.000274,0.007173,0.023599,0.004217,0.003231,-0.033234,0.021299,0.011444,0.002902
917,7.641667,14672,0.009144,-0.005639,0.005531,0.023270,0.005202,-0.000054,-0.033234,0.018343,0.026556,0.012429
917,7.641667,14673,0.006845,-0.003339,0.007502,0.024256,0.003888,-0.001368,-0.036191,0.020314,0.027870,0.015058
917,7.641667,14674,0.001917,-0.003011,0.011115,0.027213,0.001917,-0.006953,-0.033891,0.021956,0.038054,0.007502
917,7.641667,14675,0.012101,0.000274,0.012101,0.026884,-0.000054,-0.007610,-0.032577,0.018343,0.025242,0.009801
917,7.641667,14676,0.010787,-0.001697,0.014072,0.025242,0.000274,-0.009910,-0.032906,0.022942,0.020314,0.022942
917,7.641667,14677,0.010130,0.003888,0.014072,0.026227,0.000603,-0.014509,-0.031920,0.025570,0.030826,0.021628
917,7.641667,14678,0.008816,0.009144,0.013415,0.021956,0.001917,-0.011224,-0.033891,0.029184,0.038054,0.029841
917,7.641667,14679,0.018343,0.010130,0.018014,0.017686,0.000274,-0.008596,-0.030606,0.021299,0.035426,0.041339
917,7.641667,14680,0.014072,0.008159,0.018014,0.014729,0.000931,-0.009253,-0.032577,0.022285,0.029512,0.048238
917,7.641667,14681,0.015715,0.004874,0.014729,0.017029,0.000931,-0.012209,-0.033234,0.020971,0.019000,0.089631
917,7.641667,14682,0.011444,0.000931,0.014072,0.019657,-0.001697,-0.010895,-0.033891,0.020642,0.034440,0.049880
917,7.641667,14683,0.005859,-0.001697,0.011772,0.019985,0.000603,-0.007282,-0.034220,0.023270,0.034440,0.054808
917,7.641667,14684,0.008159,-0.002025,0.012758,0.016700,0.001917,-0.002682,-0.028964,0.022285,0.031483,0.054480
917,7.641667,14685,0.008159,-0.004653,0.017686,0.015386,0.002245,-0.001697,-0.030606,0.022942,0.005859,0.050537
917,7.641667,14686,0.009473,-0.001040,0.012429,0.017029,0.002902,-0.003011,-0.030606,0.022285,0.014729,0.071891
917,7.641667,14687,0.011115,-0.004653,0.020642,0.018671,-0.002025,-0.001040,-0.030606,0.023599,0.019657,0.055794
